cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct,new_ticker,flip_date,flip_ticker,old_ticker,n_ticker_events,polygon_active,list_date,sic_code,sic_description,polygon_name,market_cap_now,delisted_utc,public_shares_pre_vote,enrich_status,flip_source,redemption_pct_final,post_redeem_float_est,redemption_pct_best,sector,sector_margin,is_hightech,ann_day0_date,ann_prev_close,ann_gap_pct,ann_day0_ret_pct,ann_2d_high_ret_pct,ann_day0_vol_mult,ann_to_vote_ret_pct,vote_day_close,last_old_date,last_old_close,vote_to_lastold_ret_pct,flip_day0_date,flip_open,flip_close,flip_high,flip_volume,flip_gap_pct,flip_day_ret_pct,flip_high_ret_pct,post_flip_ret_1d_pct,post_flip_ret_3d_pct,post_flip_ret_5d_pct,post_flip_ret_10d_pct,max_runup_10d_pct,max_drawdown_10d_pct,untraded_gap_days,flip_lag_cal_days,split_at_flip
96793,SUNLINK HEALTH SYSTEMS INC,SSY,2025-08-14,2025-08-14,0001641172-25-024195,"2.01,3.01,3.03,5.01,5.02,8.01,9.01",8062.0,8-K,,,8062.0,"Services-General Medical & Surgical Hospitals, NEC",SUNLINK HEALTH SYSTEMS INC,KRUG INTERNATIONAL CORP,2025-01-08,425,17,2025-08-05,2025-08-04,True,False,False,"Regional Health Properties, Inc",SSY,SSY,0.0,,,,llm,False,True,,SSY,,SSY,SSY,0.0,,,,,,,,7040603.0,no_flip_event,,0.0,7040603.0,0.0,other,0,False,2025-01-08,1.05,-8.57,-6.68,-3.81,8.0,14.3,1.12,2025-08-14,1.115,-0.45,,,,,,,,,,,,,,,,,
1004724,"REGIONAL HEALTH PROPERTIES, INC","RHEP, RHEPA, RHEPB",2025-08-14,2025-08-14,0001641172-25-024187,"1.01,2.01,2.03,3.03,5.02,8.01,9.01",6519.0,8-K,"RHEP,RHEPA,RHEPB,RHEPZ","OTC,OTC,OTC,OTC",6519.0,"Lessors of  Real Property, NEC","REGIONAL HEALTH PROPERTIES, INC","ADCARE HEALTH SYSTEMS, INC; ADCARE HEALTH SYSTEMS INC",2023-02-17,425,27,2025-08-05,2025-08-04,True,False,False,"SunLink Health Systems, Inc",,,0.0,,,,llm,False,True,,RHEP,,RHEP,,2.0,True,,,,REGIONAL HEALTH PRTYS INC,,,,no_flip_event,,,,,real_estate,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946573,"Kindly MD, Inc.","NAKA, NAKAW",2025-08-11,2025-08-15,0001213900-25-077579,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",8000.0,8-K,"NAKA,NAKAW","Nasdaq,OTC",6199.0,Finance Services,Nakamoto Inc.,"Kindly MD, Inc.",,,3,2025-06-20,2025-06-19,False,False,True,"Merger, dated as of May 12, 2025",NAKA,NAKA,,,5.0,,super8k,False,True,5.0,NAKA,,NAKA,NAKA,1.0,True,2024-05-31,6199.0,FINANCE SERVICES,Nakamoto Inc. Common Stock,65954106.81,,6029648.0,no_flip_event,,,,5.0,crypto,2,True,,,,,,,,,2025-08-21,10.63,,,,,,,,,,,,,,,,,,
727207,"Accelerate Diagnostics, Inc",AXDXQ,2025-08-08,2025-08-18,0001104659-25-079855,"1.01,1.03,2.01,9.01",3826.0,8-K,,,3826.0,Laboratory Analytical Instruments,"Accelerate Diagnostics, Inc",ACCELR8 TECHNOLOGY CORP,,,16,2024-05-13,2024-05-07,False,False,False,,AXDX,AXDXQ,,,,,,False,False,,AXDXQ,,AXDXQ,AXDX,0.0,,,,,,,,21660000.0,no_flip_event,,,,,other,1,False,,,,,,,,,2025-05-14,0.034,,,,,,,,,,,,,,,,,,
316253,ENZO BIOCHEM INC,ENZB,2025-08-20,2025-08-20,0001213900-25-078736,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)",ENZO BIOCHEM INC,,2023-04-13,PREM14A,18,2025-08-19,2025-08-19,False,False,False,,OTC,OTC,,,,,,False,False,,ENZB,,ENZB,OTC,0.0,,,,,,,,,no_flip_event,,,,,other,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210708,"Hudson Global, Inc.",HSON,2025-08-22,2025-08-22,0001193125-25-185799,"2.01,5.02,7.01,9.01",7363.0,8-K,"STRR,STRRP","Nasdaq,Nasdaq",7363.0,Services-Help Supply Services,"Star Equity Holdings, Inc.","Hudson Global, Inc.; HUDSON HIGHLAND GROUP INC; HUDSON HIGHLAND  INC; TMP WORLDWIDE SEARCH INC",2025-05-22,425,17,2025-08-21,2025-08-21,True,False,True,,HSON,HSON,,,,,,False,False,,STRR,2025-09-05,STRR,HSON,2.0,True,2003-03-17,7363.0,SERVICES-HELP SUPPLY SERVICES,"Star Equity Holdings, Inc. Common Stock",41537227.5,,2750735.0,ok,ticker_event,,,,industrial,1,False,2025-05-22,9.65,9.87,-7.67,9.87,15.8,0.93,8.9933,2025-09-04,9.875,9.8,2025-09-05,9.5,9.44,9.97,32597.0,-3.8,-4.41,0.96,-2.48,0.15,-5.11,16.15,21.42,-15.14,0.0,14.0,False
707388,"STAR EQUITY HOLDINGS, INC.","STRR, STRRP",2025-08-22,2025-08-22,0001193125-25-185785,"2.01,3.01,3.03,5.01,5.02,7.01,9.01",3845.0,8-K,,,3845.0,Electromedical & Electrotherapeutic Apparatus,"STAR OPERATING COMPANIES, INC.","STAR EQUITY HOLDINGS, INC.; DIGIRAD CORP",2025-05-22,425,18,2025-08-21,2025-08-21,True,False,True,,STRR,STRR,,,,,,False,False,,STRR,2025-09-05,STRR,STRR,2.0,True,2003-03-17,7363.0,SERVICES-HELP SUPPLY SERVICES,"Star Equity Holdings, Inc. Common Stock",41537227.5,,3225545.0,ok,ticker_event,,,,industrial,0,False,2025-05-22,2.1699,6.0,-5.06,12.91,11.5,3.4,2.13,2025-08-21,2.13,0.0,2025-09-05,9.5,9.44,9.97,32597.0,346.01,343.19,368.08,352.11,364.32,339.91,438.5,462.91,293.43,10.0,14.0,False
1899883,FTAI Infrastructure Inc.,FIP,2025-08-25,2025-08-25,0001140361-25-032534,"1.01,1.02,2.01,2.03,3.02,3.03,8.01,9.01",4011.0,8-K,FIP,Nasdaq,4011.0,"Railroads, Line-Haul Operating",FTAI Infrastructure Inc.,FTAI Infrastructure LLC,,,3,2025-05-30,2025-05-29,False,False,False,,FIP,FIP,44710000.0,,10.5,,super8k,False,False,10.5,FIP,,FIP,FIP,2.0,True,2022-07-20,4011.0,"RAILROADS, LINE-HAUL OPERATING",FTAI Infrastructure Inc. Common Stock,536462539.7,,114760000.0,no_flip_event,,39.0,70050000.0,39.0,industrial,1,False,,,,,,,,,2025-09-04,4.14,,,,,,,,,,,,,,,,,,
1618921,"Walgreens Boots Alliance, Inc.",WBA,2025-08-28,2025-08-28,0001193125-25-190603,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",5912.0,8-K,,,5912.0,Retail-Drug Stores and Proprietary Stores,"Walgreens Boots Alliance, Inc.",,2014-09-16,S-4,12,2025-07-11,2025-07-11,False,False,False,,WBA,WBA,,,,,,False,False,,WBA,,WBA,WBA,0.0,,,,,,,,865560675.0,no_flip_event,,,,,other,0,False,,,,,,,,,2025-08-27,11.98,,,,,,,,,,,,,,,,,,
1410098,CorMedix Inc.,CRMD,2025-08-28,2025-09-02,0001213900-25-082956,"1.01,2.01,3.02,5.02,7.01,9.01",2834.0,8-K,CRMD,Nasdaq,2834.0,Pharmaceutical Preparations,CorMedix Inc.,,,,20,2025-06-25,2025-06-24,False,False,False,"Melinta Therapeutics, LLC",CRMD,CRMD,,,70.0,,near8k,False,False,70.0,CRMD,,CRMD,CRMD,1.0,True,2010-05-13,2834.0,PHARMACEUTICAL PREPARATIONS,CorMedix Inc.,658995884.4,,67824659.0,no_flip_event,,,,70.0,biotech_health,7,False,,,,,,,,,2025-09-05,12.4,,,,,,,,,,,,,,,,,,
1518715,Mechanics Bancorp,HMST,2025-08-26,2025-09-02,0001140361-25-033560,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",6022.0,8-K,MCHB,Nasdaq,6022.0,State Commercial Banks,Mechanics Bancorp,"HomeStreet, Inc.",2024-01-16,425,17,2025-08-22,2025-08-21,True,False,True,"Merger, dated as of March 28, 2025",HMST,MCHB,,,,,,False,False,,MCHB,2025-09-02,MCHB,HMST,2.0,True,2025-09-02,6022.0,STATE COMMERCIAL BANKS,Mechanics Bancorp Class A Common Stock,3575627441.9999995,,18920808.0,ok,ticker_event,,,,fintech,1,True,2024-01-16,10.77,26.82,38.07,46.89,30.7,-7.46,13.76,2025-08-29,13.87,0.8,2025-09-02,13.87,12.79,13.87,176485.0,0.0,-7.79,0.0,-2.38,-5.91,-6.99,-5.77,1.8,-9.73,1.0,7.0,False
1108134,Beacon Financial Corp,BHLB,2025-09-01,2025-09-02,0001104659-25-086043,"2.01,2.03,3.01,5.02,5.03,8.01,9.01",6036.0,8-K,BBT,NYSE,6036.0,"Savings Institutions, Not Federally Chartered",Beacon Financial Corp,BERKSHIRE HILLS BANCORP INC,2024-12-16,425,18,2025-05-22,2025-05-21,True,False,True,"Brookline Bancorp, Inc",,BBT,,,,,,False,False,,BBT,2025-09-02,BBT,BHLB,3.0,True,1998-03-25,6036.0,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",Beacon Financial Corporation,2530407636.34,,46310000.0,ok,ticker_event,,,,fintech,1,True,2024-12-16,30.2,0.13,-1.09,1.09,9.6,-15.37,25.28,2025-08-29,26.13,3.36,2025-09-02,26.4,26.39,27.43,997700.0,1.03,1.0,4.98,0.84,2.68,0.77,-4.32,4.98,-6.08,1.0,1.0,False
1049782,BROOKLINE BANCORP INC,BRKL,2025-09-01,2025-09-02,0001104659-25-086054,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6035.0,8-K,,,6035.0,"Savings Institution, Federally Chartered",BROOKLINE BANCORP INC,,2024-12-16,425,17,2025-05-22,2025-05-21,True,False,False,"Beacon Financial Corporation, Inc",BRKL,BRKL,,,,,,False,False,,BRKL,2025-09-02,BBT,BRKL,1.0,True,,,,Corgi BRKB 2x Daily ETF,,,89110000.0,ok,name_search,,,,other,0,False,2024-12-16,12.56,0.16,-0.56,1.75,3.4,-15.45,10.56,2025-08-29,10.95,3.69,2025-09-02,26.4,26.39,27.43,997700.0,141.1,141.0,150.5,140.64,145.02,140.46,128.31,150.5,124.11,1.0,1.0,False
1755953,"Gryphon Digital Mining, Inc.",GRYP,2025-09-02,2025-09-03,0001213900-25-083726,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",6199.0,8-K,ABTC,Nasdaq,6199.0,Finance Services,American Bitcoin Corp.,"American Bitcoin Corp. /DE/; Gryphon Digital Mining, Inc.; Akerna Corp.; MTech Acquisition Holdings Inc.",2023-03-24,425,16,2025-08-29,2025-08-27,True,False,True,Gryphon,GRYP,ABTC,,,,,,False,False,,ABTC,2025-09-03,ABTC,GRYP,1.0,True,2025-09-03,6199.0,FINANCE SERVICES,American Bitcoin Corp. Class A Common Stock,447490000.0,,82132669.0,ok,first_aggs_bar,,,,crypto,3,True,,,,,,,,,2025-09-02,1.38,,2025-09-03,9.22,8.04,14.52,30592609.0,568.12,482.61,952.17,364.49,504.35,542.75,457.97,952.17,352.17,0.0,1.0,True
1089063,"DICK'S SPORTING GOODS, INC.",DKS,2025-09-08,2025-09-08,0001140361-25-034244,"2.01,7.01,9.01",5940.0,8-K,DKS,NYSE,5940.0,Retail-Miscellaneous Shopping Goods Stores,"DICK'S SPORTING GOODS, INC.",DICKS SPORTING GOODS INC,2025-05-15,425,17,2025-06-13,2025-06-11,True,False,False,Merger,DKS,DKS,,,,,,False,False,,DKS,,DKS,DKS,1.0,True,2002-10-16,5940.0,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,"Dick's Sporting Goods, Inc.",19509763015.26,,56480000.0,no_flip_event,,,,,consumer,5,False,2025-05-15,209.61,-12.8,-14.58,-10.52,12.1,3.21,184.8,2025-09-18,227.21,22.95,,,,,,,,,,,,,,,,,
2066659,"Beach Acquisition Co Parent, LLC",,2025-09-12,2025-09-12,0000950142-25-002428,"1.01,2.01,2.03,5.02,5.03,8.01,9.01",3140.0,8-K,,,3140.0,"Footwear, (No Rubber)","Beach Acquisition Co Parent, LLC",,2025-05-05,425,0,,,True,False,False,Fund VI or its affiliates,,,,,,,,False,False,,,,,,,,,,,,,,,no_ticker,,,,,other,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920406,"Strive, Inc.",ASST,2025-09-08,2025-09-12,0001213900-25-087278,"1.01,1.02,2.01,2.04,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",6199.0,8-K,"ASST,SATA","Nasdaq,Nasdaq",6199.0,Finance Services,"Strive, Inc.","Strive, Inc.; Asset Entities Inc.",2025-05-07,425,5,2025-09-09,2025-09-09,True,False,True,Strive,ASST,ASST,,,,,,False,False,,ASST,,ASST,ASST,1.0,True,2025-09-15,6199.0,FINANCE SERVICES,"Strive, Inc. Class A Common Stock",1012838061.72,,15624395.0,no_flip_event,,,,,crypto,1,True,2025-05-07,0.61,183.61,455.74,1342.62,1637.6,85.25,6.28,2025-09-18,3.82,-39.17,,,,,,,,,,,,,,,,,
1065837,SKECHERS USA INC,SKX,2025-09-12,2025-09-12,0001193125-25-201846,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",3140.0,8-K,,,3140.0,"Footwear, (No Rubber)",SKECHERS USA INC,,2025-05-05,425,18,2025-05-21,2025-05-20,True,False,False,Parent and Fund VI or its affiliates,SKX,SKX,,,,,,False,False,,SKX,,SKX,SKX,0.0,,,,,,,,130289999.0,no_flip_event,,,,,other,0,False,2025-05-05,49.37,25.15,24.35,25.46,19.7,1.09,62.06,2025-09-11,63.13,1.72,,,,,,,,,,,,,,,,,
1865200,"Angel Studios, Inc.","ANGX, PORT, PORTU, PORTW",2025-09-10,2025-09-16,0001104659-25-090427,"1.01,2.01,3.03,5.01,5.02,5.03,5.06,9.01",7812.0,8-K,ANGX,NYSE,7812.0,Services-Motion Picture & Video Tape Production,"Angel Studios, Inc.",Southport Acquisition Corp,2024-09-11,425,4,2025-08-25,2025-08-25,True,False,True,"Merger, dated as of September 11, 2024",OTC,,50.0,,,11.54,llm,False,True,,ANGX,2025-09-11,ANGX,OTC,1.0,True,2025-09-11,7812.0,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,"Angel Studios, Inc.",746016856.0,,,ok,ticker_event,,,,media_gaming,3,False,,,,,,,,,,,,2025-09-11,17.91,13.0,20.385,577805.0,,,,,,,,,,,1.0,False
2051820,Mount Logan Capital Inc.,MLCI,2025-09-12,2025-09-16,0002051820-25-000124,"2.01,2.03,3.03,5.01,5.02,5.03,7.01,9.01",6282.0,8-K,"MLCI,MLCIL","Nasdaq,Nasdaq",6282.0,Investment Advice,Mount Logan Capital Inc.,"Yukon New Parent, Inc.",2025-01-17,425,0,,,True,False,True,,,MCLI,,,,,,False,False,,MLCI,2025-09-15,MLCI,,1.0,True,2018-10-26,6282.0,INVESTMENT ADVICE,Mount Logan Capital Inc. Common Stock,37594260.48,,,ok,ticker_event,,,,fintech,1,True,,,,,,,,,,,,2025-09-15,8.55,8.01,8.745,42062.0,,,,,,,,,,,3.0,False
1913577,"Semnur Pharmaceuticals, Inc.","SMNR, DNQAF, DNQUF, DNQWF",2025-09-22,2025-09-26,0001193125-25-220455,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2834.0,8-K,"SMNR,SMNRW","OTC,OTC",2834.0,Pharmaceutical Preparations,"Semnur Pharmaceuticals, Inc.",Denali Capital Acquisition Corp.,2023-04-12,425,5,2025-09-04,2025-09-03,True,False,True,"August 30, 2024",DNQUF,SMNR,0.0,,,,llm,False,True,,SMNR,2025-09-23,SMNR,DNQUF,1.0,True,,,,SEMNUR PHARMS INC,,,,ok,ticker_event,,,,biotech_health,2,False,,,,,,,,,2025-04-24,10.42,,2025-09-23,20.0,20.0,20.0,276.0,91.94,91.94,91.94,82.34,,,,91.94,-13.63,107.0,1.0,False
1853138,"Kodiak AI, Inc.","AACT, AACT-UN, AACT-WT",2025-09-24,2025-09-30,0001193125-25-225299,"1.01,2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",7373.0,8-K,"KDK,KDKRW","Nasdaq,Nasdaq",7373.0,Services-Computer Integrated Systems Design,"Kodiak AI, Inc.","Kodiak Al, Inc.; Ares Acquisition Corp II",2025-04-14,425,2,2025-09-23,2025-09-23,True,False,True,Legacy Kodiak surviving as,AACT,KDK,43866808.0,,50.0,12.0,super8k,True,True,50.0,KDK,2025-09-25,KDK,AACT,1.0,True,2025-09-25,7373.0,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"Kodiak AI, Inc. Common Stock",938712217.32,,61859712.0,ok,ticker_event,70.9,17992904.0,70.9,software_ai,2,True,2025-04-14,11.18,0.18,-0.18,0.36,40.9,-20.43,8.88,2025-09-24,9.49,6.87,2025-09-25,8.75,7.95,10.4809,2082202.0,-7.8,-16.23,10.44,-21.81,-27.92,-28.03,2.95,10.44,-39.2,0.0,1.0,False
1904286,"MIRA PHARMACEUTICALS, INC.",MIRA,2025-09-29,2025-09-30,0001493152-25-016168,"1.01,2.01,3.02,8.01,9.01",2834.0,8-K,MIRA,Nasdaq,2834.0,Pharmaceutical Preparations,"MIRA PHARMACEUTICALS, INC.","Mira1a Therapeutics, Inc.",2025-06-17,PREM14A,2,2025-09-11,2025-09-11,False,False,False,,MIRA,MIRA,,,,,,False,False,,MIRA,,MIRA,MIRA,1.0,True,2023-08-03,2834.0,PHARMACEUTICAL PREPARATIONS,"MIRA Pharmaceuticals, Inc. Common Stock",38849419.4315,,19069315.0,no_flip_event,,,,,biotech_health,10,False,2025-06-17,1.25,0.0,2.4,7.2,2.5,29.69,1.66,2025-10-09,1.34,-19.28,,,,,,,,,,,,,,,,,
1838406,BKV Corp,BKV,2025-09-26,2025-10-01,0001104659-25-095671,"1.01,2.01,2.03,3.02,7.01,9.01",1311.0,8-K,BKV,NYSE,1311.0,Crude Petroleum & Natural Gas,BKV Corp,,,,1,2025-06-20,2025-06-19,False,False,False,,BKV,BKV,,,60.0,,super8k,False,False,60.0,BKV,,BKV,BKV,1.0,True,2024-09-26,1311.0,CRUDE PETROLEUM & NATURAL GAS,BKV Corporation,2767481258.3,,84708373.0,no_flip_event,,,,60.0,energy,7,False,,,,,,,,,2025-10-06,24.4,,,,,,,,,,,,,,,,,,
910267,TITAN PHARMACEUTICALS INC,TTNP,2025-10-01,2025-10-01,0001829126-25-007823,"2.01,3.03,5.01,5.02,9.01",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)",TITAN PHARMACEUTICALS INC,,2024-08-19,425,27,2025-08-26,2025-08-26,True,False,False,"August 19, 2024 by and among",TTNP,TTNP,,,,,,False,False,,TTNP,,TTNP,TTNP,0.0,,,,,,,,914234.0,no_flip_event,,,,,biotech_health,2,False,2024-08-19,5.07,-1.87,-0.99,191.91,269.7,-0.4,5.0,2025-10-01,4.61,-7.8,,,,,,,,,,,,,,,,,
810958,CITIZENS & NORTHERN CORP,CZNC,2025-10-01,2025-10-01,0001104659-25-095389,"2.01,5.02,8.01,9.01",6022.0,8-K,CZNC,Nasdaq,6022.0,State Commercial Banks,CITIZENS & NORTHERN CORP,,2025-04-23,425,19,2025-04-28,2025-04-24,True,False,False,"Susquehanna Community Financial, Inc",CZNC,CZNC,,,,,,False,False,,CZNC,,CZNC,CZNC,1.0,True,1994-03-16,6022.0,STATE COMMERCIAL BANKS,Citizens & Northern Corporation,409393990.1,,15470000.0,no_flip_event,,,,,fintech,1,True,2025-04-23,19.48,1.69,-0.21,3.26,1.0,-3.91,18.68,2025-10-10,19.27,3.16,,,,,,,,,,,,,,,,,
1671284,"NeueHealth, Inc.",NEUE,2025-09-26,2025-10-02,0001104659-25-095898,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,7.01,9.01",6324.0,8-K,,,6324.0,Hospital & Medical Service Plans,"NeueHealth, Inc.",Bright Health Group Inc.; Bright Health Inc.,2025-02-03,PREM14A,6,2025-05-30,2025-05-29,False,False,False,Parent,NEUE,NEUE,,,,,,False,False,,NEUE,,NEUE,NEUE,0.0,,,,,,,,8930000.0,no_flip_event,,,,,other,0,False,2025-02-03,7.31,-0.14,0.41,0.68,2.0,-6.68,6.85,2025-10-01,6.753,-1.42,,,,,,,,,,,,,,,,,
1901203,CN Healthy Food Tech Group Corp.,"IROH, IROHR, IROHU, IROHW",2025-09-30,2025-10-06,0001213900-25-096652,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,8.01,9.01",2000.0,8-K,"UCFI,UCFIW","Nasdaq,Nasdaq",2000.0,Food and Kindred Products,CN Healthy Food Tech Group Corp.,Iron Horse Acquisitions Corp.,2024-10-02,425,2,2025-06-26,2025-06-20,True,False,True,,IROH,UCFI,6701349.0,,,10.6,super8k,True,True,,UCFI,2025-10-01,UCFI,IROH,2.0,True,2025-10-01,2000.0,FOOD AND KINDRED PRODUCTS,CN Healthy Food Tech Group Corp. Common Stock,,,8867000.0,ok,ticker_event,75.6,2165651.0,75.6,consumer,4,False,2024-10-02,10.2,-0.1,-0.1,0.0,144.1,18.55,12.08,2025-09-30,4.09,-66.14,2025-10-01,5.3,5.51,7.3099,5441353.0,29.58,34.72,78.73,,,,,78.73,24.45,0.0,1.0,False
1769759,Monogram Technologies Inc.,MGRM,2025-10-07,2025-10-07,0001104659-25-097530,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",3841.0,8-K,,,3841.0,Surgical & Medical Instruments & Apparatus,Monogram Technologies Inc.,MONOGRAM ORTHOPAEDICS INC,2025-09-05,425,3,2025-09-30,2025-09-30,True,False,False,"Honey Badger Merger Sub, Inc",MGRM,MGRM,0.0,,,,llm,False,True,,MGRM,,MGRM,MGRM,0.0,,,,,,,,40632367.0,no_flip_event,,0.0,40632367.0,0.0,other,0,False,2025-09-05,5.94,0.34,-3.87,0.84,1.0,2.8,5.87,2025-10-06,6.0,2.21,,,,,,,,,,,,,,,,,
2067627,Terra Innovatum Global N.V.,NKLR,2025-10-09,2025-10-16,0001213900-25-099636,"1.01,2.01,3.02,3.03,5.02,5.05,7.01,9.01",3443.0,8-K,NKLR,Nasdaq,3443.0,Fabricated Plate Work (Boiler Shops),Terra Innovatum Global N.V.,Terra Innovatum Global S.R.L.,2025-05-14,S-4,1,2025-10-14,2025-10-07,False,False,True,GSR III,,NKLR,0.0,,,,llm,False,True,,NKLR,2025-10-10,NKLR,,1.0,True,2025-10-10,3443.0,FABRICATED PLATE WORK (BOILER SHOPS),Terra Innovatum Global N.V. Ordinary shares,545874485.5200001,,,ok,ticker_event,,,,energy,1,False,,,,,,,,,,,,2025-10-10,15.84,15.61,17.49,3879282.0,,,,,,,,,,,1.0,False
1448597,AUGUSTA GOLD CORP.,AUGG,2025-10-23,2025-10-23,0000950157-25-000885,"2.01,3.03,5.01,5.02,5.03,7.01,8.01,9.01",1000.0,8-K,,,1000.0,Metal Mining,AUGUSTA GOLD CORP.,Bullfrog Gold Corp.; Kopr Resources Corp.,2025-08-25,PREM14A,8,2025-10-20,2025-10-20,False,False,False,Merger Sub with and into Augusta Gold,,,,,,,,False,False,,AUGG,,AUGG,,0.0,,,,,,,,,no_flip_event,,,,,other,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033383,Fusemachines Inc.,FUSE,2025-10-22,2025-10-29,0001493152-25-019927,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7373.0,8-K,"FUSE,FUSEW","Nasdaq,Nasdaq",7373.0,Services-Computer Integrated Systems Design,Fusemachines Inc.,CSLM Holdings Inc.,2024-12-05,425,0,,,True,False,True,,,,0.0,,,,llm,False,True,,FUSE,2025-10-23,FUSE,,1.0,True,2025-10-23,7373.0,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,Fusemachines Inc. Common stock,28550522.47,,,ok,ticker_event,,,,software_ai,9,True,,,,,,,,,,,,2025-10-23,2.9,4.0,4.25,1080978.0,,,,,,,,,,,1.0,False
1879103,"CFSB Bancorp, Inc. /MA/",CFSB,2025-10-31,2025-11-03,0000943374-25-000455,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6035.0,8-K,,,6035.0,"Savings Institution, Federally Chartered","CFSB Bancorp, Inc. /MA/",,2025-07-18,PREM14A,4,2025-09-18,2025-09-16,False,False,False,"Hometown Financial Group, Inc",CFSB,CFSB,,,,,,False,False,,CFSB,,CFSB,CFSB,0.0,,,,,,,,6548575.0,no_flip_event,,,,,other,0,False,2025-07-18,13.85,0.18,0.18,0.18,0.1,2.49,14.22,2025-10-31,14.25,0.21,,,,,,,,,,,,,,,,,
2019804,Terrestrial Energy Inc. /DE/,"HOND, HONDU, HONDW",2025-10-28,2025-11-03,0001213900-25-105304,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",3443.0,8-K,"IMSR,IMSRW","Nasdaq,Nasdaq",3443.0,Fabricated Plate Work (Boiler Shops),Terrestrial Energy Inc. /DE/,HCM II Acquisition Corp.,2025-03-26,425,1,2025-10-22,2025-10-22,True,False,True,,HOND,IMSR,,,0.03,10.54,vote8k,True,True,0.03,IMSR,2025-10-29,IMSR,HOND,1.0,True,2025-10-29,3443.0,FABRICATED PLATE WORK (BOILER SHOPS),Terrestrial Energy Inc. Common Stock,623958716.74,,23000000.0,ok,ticker_event,,,0.03,energy,1,False,2025-03-26,10.14,5.42,6.51,7.99,3434.3,61.3,17.42,2025-10-28,18.04,3.56,2025-10-29,19.6,19.1,21.0,2121400.0,8.65,5.88,16.41,-8.76,-14.36,-13.91,-25.28,16.41,-28.99,0.0,1.0,False
1005817,TOMPKINS FINANCIAL CORP,TMP,2025-10-31,2025-11-03,0001005817-25-000043,"1.01,2.01,5.02,7.01,8.01,9.01",6022.0,8-K,TMP,NYSE,6022.0,State Commercial Banks,TOMPKINS FINANCIAL CORP,TOMPKINS TRUSTCO INC; TOMPKINS COUNTY TRUSTCO INC,1999-11-05,S-4,17,2025-05-14,2025-05-13,False,False,False,,TMP,TMP,,,,,,False,False,,TMP,,TMP,TMP,1.0,True,1986-06-02,6022.0,STATE COMMERCIAL BANKS,Tompkins Financial Corporation,1315751442.68,,14430000.0,no_flip_event,,,,,fintech,4,True,,,,,,,,,2025-11-10,67.55,,,,,,,,,,,,,,,,,,
793952,"HARLEY-DAVIDSON, INC.",HOG,2025-10-31,2025-11-06,0001104659-25-107721,"1.01,2.01,9.01",3751.0,8-K,HOG,NYSE,3751.0,"Motorcycles, Bicycles & Parts","HARLEY-DAVIDSON, INC.",HARLEY DAVIDSON INC,,,17,2025-05-19,2025-05-14,False,False,False,,HOG,HOG,,,,,,False,False,,HOG,,HOG,HOG,2.0,True,1986-07-08,3751.0,"MOTORCYCLES, BICYCLES & PARTS","Harley-Davidson, Inc.",2646445112.28,,123700000.0,no_flip_event,,,,,industrial,1,False,,,,,,,,,2025-11-10,25.24,,,,,,,,,,,,,,,,,,
